avg_price,chain,item_code,item_name,num_branches,timestamp
16.025,7290725900003,7290107931830,סלט משוויה 400 גרם,4,2017-02-28
9.9,7290725900003,7290107931847,קפה טורקי עלית בקלייה בהירה 100 גרם,2,2017-02-28
9.9,7290725900003,7290107931854,קפה טורקי עלית בקלייה איטית 100 גרם,1,2017-02-28
7.6,7290725900003,7290107932080,חלב בבקבוק % 3 מועשר,4,2017-02-28
7.6,7290725900003,7290107932127,חלב בבקבוק % 2 מועשר,4,2017-02-28
7.6,7290725900003,7290107932134,חלב בבקבוק % 1 מועשר,4,2017-02-28
5.9,7290725900003,7290107932226,שוקולד אקסטרא חלב 100 גר`,2,2017-02-28
5.9,7290725900003,7290107932240,שוקולד אקסטרא קרם חלב ועוגיות שוקו 100 גר`,2,2017-02-28
5.9,7290725900003,7290107932271,שוקולד אקסטרא קרם יוגורט תות ועוגיות וניל 100 גר`,3,2017-02-28
3.5,7290725900003,7290107932301,תפוצ`יפס 50 גר`+רוטב ספרדי,2,2017-02-28
3.5,7290725900003,7290107932332,תפוצ`יפס 50 גר`+רוטב ברביקיו,2,2017-02-28
9.9,7290725900003,7290107932387,דלי מיקס סוכריות גומי מבריקות 200 גר`,2,2017-02-28
9.9,7290725900003,7290107932394,דלי מיקס סוכריות גומי מסוכר 200 גר`,3,2017-02-28
4.1,7290725900003,7290107932875,מאסט לימונענע  מגדים 28 גר`,3,2017-02-28
4.125,7290725900003,7290107932899,מאסט באבל מינט  מגדים 28 גר`,4,2017-02-28
10.15,7290725900003,7290107933001,בפלות דקיקות טראפלס 200 גר`,4,2017-02-28
9.9,7290725900003,7290107933100,פריכיות אנרג` גדולות קצח ודגנים 135 גר`,4,2017-02-28
9.9,7290725900003,7290107933117,פריכיות אנרג` גדולות 3 דגנים 135 גר`,4,2017-02-28
7.6,7290725900003,7290107933315,חלב בבקבוק % 2 דל לקטוז,4,2017-02-28
2.9,7290725900003,7290107934022,דוריטוס מיני ברביקיו 85 גר`,2,2017-02-28
20.225,7290725900003,7290107934473,מארז מיוחד אקטיביה 1.5% 8*150 ג,4,2017-02-28
20.225,7290725900003,7290107934480,מארז מיוחד אקטיביה 3% 8*150 ג,4,2017-02-28
10.4,7290725900003,7290107936019,בפלות דקיקות וניל צרפתי 200 גר`,2,2017-02-28
3.3,7290725900003,7290107936248,מילקי קצפת קפוצ`ינו 133 גר`,4,2017-02-28
23.9,7290725900003,7290107936293,דנונה יוגורט וניל 8יח* 150גר,3,2017-02-28
3.35,7290725900003,7290107936309,דנונה יווני לבן 130 גר`,4,2017-02-28
3.6,7290725900003,7290107936323,דנונה וניל 3% 150 גרם,1,2017-02-28
29.9,7290725900003,7290107936460,דנכול בטעם מעודן 8יח*100גר,2,2017-02-28
13,7290725900003,7290107936477,קרקר קראנץ` בטעם גבינה 300 גר`,1,2017-02-28
10,7290725900003,7290107936491,שמן זית שום ורוזמרין 150 מ`ל,2,2017-02-28
21,7290725900003,7290107936583,מיני מיקס טורטית 390 גרם,1,2017-02-28
7.9,7290725900003,7290107936682,סוכריות על מקל בטעם פירות 142.5 גר`,3,2017-02-28
8.566666666666666666666666667,7290725900003,7290107936705,סוכריות על מקל בטעם פטל 142.5 גר`,3,2017-02-28
6.6,7290725900003,7290107937337,חומוס 250 גר` % 9,4,2017-02-28
11.9,7290725900003,7290107937498,חרדל דיז`ון עם גרגירים 350 גר`,4,2017-02-28
11.9,7290725900003,7290107937504,חרדל דיז`ון חלק 370 גר`,4,2017-02-28
5.133333333333333333333333333,7290725900003,7290107937542,דנונה אקטיביה תות %1.2 265 ג`,3,2017-02-28
3.9,7290725900003,7290107937597,רבע לשבע אגוזים 27 גר`,4,2017-02-28
17.5,7290725900003,7290107937856,קפסולות עלית מס` 11 למכונת נספרסו,2,2017-02-28
17.9,7290725900003,7290107938365,מארז  אקטיביה שזיף 3% 4*150גר`,1,2017-02-28
17.65,7290725900003,7290107938426,משלוח מנות קטן,4,2017-02-28
13.9,7290725900003,7290107938464,הפתעה קטנה לפורים,3,2017-02-28
53.23333333333333333333333333,7290725900003,7290107938471,משלוח מנות גדול,3,2017-02-28
42.4,7290725900003,7290107938525,קופסת ממתקים קטנה,2,2017-02-28
15.65,7290725900003,7290107938884,חציל במיונז אחלה 500 גר`,4,2017-02-28
15.9,7290725900003,7290107938891,חצילים קלויים וטחינה 500 גר`,4,2017-02-28
2.1,7290725900003,7290107939249,לימבו אננס 125 גרם בגביע,4,2017-02-28
10.9,7290725900003,7290107939256,מארז דני לשתיה וניל*4יח,3,2017-02-28
3.85,7290725900003,7290107939263,דני בר שוקולד ותוסף פצפוצים 142 גר`,2,2017-02-28
4.575,7290725900003,7290107939942,דנונה פרו טריפל זירו אננס,4,2017-02-28
4.575,7290725900003,7290107939959,דנונה פרו טריפל זירו תות,4,2017-02-28
4.575,7290725900003,7290107939966,דנונה פרו לבן,4,2017-02-28
9.9,7290725900003,7290107940252,שוקו יטבתה 1ל`ללא תוספת סוכר בקבוק,4,2017-02-28
2.9,7290725900003,7290107940269,מילקי  אייס קפה 133 גר`,1,2017-02-28
9.9,7290725900003,7290107940337,סלט מנגולד אחלה 200 גר`,4,2017-02-28
4.033333333333333333333333333,7290725900003,7290107940450,דנונה אקטיביה יוגורט קרמי % 0 200 גר`,3,2017-02-28
4.033333333333333333333333333,7290725900003,7290107940467,דנונה אקטיביה יוגורט קרמי % 1.5 200 גר`,3,2017-02-28
4.033333333333333333333333333,7290725900003,7290107940474,דנונה אקטיביה יוגורט קרמי % 3 200 גר`,3,2017-02-28
8.9,7290725900003,7290107940498,עוגיות שקדים דקיקות 100 גר`,4,2017-02-28
8.9,7290725900003,7290107940504,וופל בלגי דקיקים ופריכים 100 גר`,3,2017-02-28
8.9,7290725900003,7290107940511,עוגיות ופל בלגי  פריכות 100 גר`,3,2017-02-28
17.9,7290725900003,7290107940641,מארז  אקטיביה אפרסק3% 4*150גר`,2,2017-02-28
17.9,7290725900003,7290107940733,מארז  אקטיביה תות 3% 4*150גר`,3,2017-02-28
11.56666666666666666666666667,7290725900003,7290107940931,סוכריה 2017,3,2017-02-28
9.566666666666666666666666667,7290725900003,7290107940948,מסיכה 2017,3,2017-02-28
2.733333333333333333333333333,7290725900003,7290107942096,מילקי קרמל מלוח 133גר`,3,2017-02-28
19.9,7290725900003,7290107942171,קפה אינטנס 10% אספרסו 125גר,4,2017-02-28
20.4,7290725900003,7290107942188,קפה אינטנס 15% אספרסו 125גר,4,2017-02-28
13.7,7290725900003,7290107942195,רולדה ממולדה 350 גר`,1,2017-02-28
4.2,7290725900003,7290107942225,ג`וי בר ספלנדיד שוקולד ותוסף דגנים,4,2017-02-28
3.25,7290725900003,7290107942232,מעדן JOY ספלנדיד שוקולד חלב 130 גר`,4,2017-02-28
3.25,7290725900003,7290107942249,מעדן JOY ספלנדיד שוקולד לבן 130 גר`,4,2017-02-28
3.25,7290725900003,7290107942256,מעדן JOY ספלנדיד שוקולד מריר 130 גר`,4,2017-02-28
4.0,7290725900003,7290107942263,ספלנדיד מוס שוקולד חלב 0.075 גר`,4,2017-02-28
4.0,7290725900003,7290107942270,ספלנדיד מוס שוקולד בטעם תפוז 0.075 גר`,4,2017-02-28
4.0,7290725900003,7290107942287,ספלנדיד מוס שוקולד מריר 0.075 גר`,4,2017-02-28
3.55,7290725900003,7290107942355,תפוצ`יפס מקלות בטעם טבעי60 גרם,4,2017-02-28
3.55,7290725900003,7290107942379,תפוצ`יפס ומקלות בטעם קטשופ 60 גרם,4,2017-02-28
10.9,7290725900003,7290107942409,גמדים שלי4*100 גר`,3,2017-02-28
3.633333333333333333333333333,7290725900003,7290107942539,שוש פרחים 80 גר` 40 יח`,3,2017-02-28
3.55,7290725900003,7290107942607,תפוצ`יפס קראנצ פיצה 50 גרם 48 יח`,4,2017-02-28
4.25,7290725900003,7290107943840,דנונה בר קורנפלקס 175 מ`ל,4,2017-02-28
2.5,7290725900003,7290107944427,השוקו שלי 1יח (ממארז של 6יח),3,2017-02-28
3.9,7290725900003,7290107944588,שוקולית מיני 80 גר`,4,2017-02-28
3.35,7290725900003,7290107950145,דנונה יווני תות 130 גר`,4,2017-02-28
3.35,7290725900003,7290107950152,דנונה יווני פירות יער 130 גר`,4,2017-02-28
3.35,7290725900003,7290107950169,דנונה יווני קפה 130 גר`,4,2017-02-28
3.25,7290725900003,7290107950183,מעדן דיאט וניל % 0 130 גר`,4,2017-02-28
3.25,7290725900003,7290107950190,מעדן דיאט שוקולד מריר 130 גר`,4,2017-02-28
3.25,7290725900003,7290107950206,מעדן דיאט שוקולד % 0 130 גר`,4,2017-02-28
3.3,7290725900003,7290107950251,מילקי מוס שוקולד  81 גר`,4,2017-02-28
3.3,7290725900003,7290107950268,מילקי מוס שוקולד בטעם אגוזים 81 גר`,4,2017-02-28
10,7290725900003,7290107950619,תפוצ`יפס מקלות בטעם טבעי 220 גרם,3,2017-02-28
7.6,7290725900003,7290107951067,משקה חלב וניל בבקבוק % 2 מהדרין,4,2017-02-28
3.9,7290725900003,7290107951104,בפלות 200 גר`,4,2017-02-28
3.9,7290725900003,7290107951111,בפלות 200 גר`,4,2017-02-28
3.9,7290725900003,7290107951128,בפלות 200 גר`,4,2017-02-28
14.9,7290725900003,7290107951302,השוקו שלי מארז *6יח,3,2017-02-28
12.15,7290725900003,7290107951326,מארז בקבוקוני שוקו  6*150 מ`ל,4,2017-02-28
14.9,7290725900003,7290107951333,השוקו שלי ללא סוכר 1.75 ליטר,2,2017-02-28
5.15,7290725900003,7290107951722,סוכריות גומי קולה מסוכרות 80 גר`,4,2017-02-28
9.9,7290725900003,7290107952545,מארז קפה טורקי 2*70 גר`,4,2017-02-28
14.9,7290725900003,7290107970129,ליידי ספיד סטיק 24/7 רול און סחלב שחור,3,2017-02-28
7.9,7290725900003,7290107970266,מנה פרורים אפויים בסגנון גרסיני 300גר,2,2017-02-28
8.9,7290725900003,7290107970570,מנה ביסקוויטים  מצופים בטעם שוקולד 240 גר`,1,2017-02-28
12.9,7290725900003,7290107971522,פרי חטיף בוטנים ושקדים עם שוקולד מריר 140 גר`,2,2017-02-28
15.23333333333333333333333333,7290725900003,7290107971539,פרי חטיף בוטנים וקשיו עם שוקולד מריר 140 גר`,3,2017-02-28
15.15,7290725900003,7290107971553,פרי גרנולה עם דבש 250 גר`,4,2017-02-28
14.9,7290725900003,7290107971560,פרי גרנולה ללא תוספת סוכר 250 גר`,3,2017-02-28
12.56666666666666666666666667,7290725900003,7290107971577,פריי-קמח ללא גלוטן 350 גר`,3,2017-02-28
5.566666666666666666666666667,7290725900003,7290107971584,מנה מרשמלו ורוד לבן 150 גרם,3,2017-02-28
5.566666666666666666666666667,7290725900003,7290107971591,מנה מרשמלו מסולסלת 150 גרם,3,2017-02-28
32.9,7290725900003,7290107971744,קולגייט מי פה טוטל ירוק 500 מל,2,2017-02-28
32.9,7290725900003,7290107971751,קולגייט מי פה טוטל כחול 500 מל,2,2017-02-28
17.9,7290725900003,7290107972932,מנה שוקולד חלב לאפיה 300 גרם,1,2017-02-28
9.9,7290725900003,7290107973014,פלמוליב סבון ידיים חלב ודבש 300 מ`ל,2,2017-02-28
9.9,7290725900003,7290107973021,פלמוליב סבון ידיים סחלב שחור 300 מ`ל,3,2017-02-28
9.9,7290725900003,7290107973038,פלמוליב סבון ידיים אקווריום 300 מ`ל,2,2017-02-28
14.9,7290725900003,7290107973045,פלמוליב סבון  נוזלי לגבר פרי הדר 500 מ`ל,3,2017-02-28
14.9,7290725900003,7290107973052,פלמוליב סבון נוזלי סנסיישן ירוק 500 מ,2,2017-02-28
27.9,7290725900003,7290107973311,קולגייט מברשת 360 פחם זהב זוג,2,2017-02-28
14.9,7290725900003,7290107973427,פלמוליב סבון נוזל סנסיישן פייל גוד צהוב 500 מל,2,2017-02-28
4.9,7290725900003,7290107973793,מנה עגבניות שלמות 400 גר`,4,2017-02-28
4.9,7290725900003,7290107973809,מנה קוביות עגבניות 400 גר`,4,2017-02-28
13.9,7290725900003,7290107973861,מנה  עגבניות 400קצוצות דק 3*400 גר`,4,2017-02-28
7.9,7290725900003,7290107974004,מנה קוסקוס דורום דק 500 גר`,3,2017-02-28
7.9,7290725900003,7290107974011,מנה קוסקוס דורום בינוני 500 גר`,3,2017-02-28
8.9,7290725900003,7290107974028,מנה קוסקוס קמח מלא 500 גר`,3,2017-02-28
17.4,7290725900003,7290107974080,מנה עלי טורטיה קמח לבן 840 גר`,2,2017-02-28
14.9,7290725900003,7290107974615,מרידול משחת שיניים נשימה רעננה 75 מ`ל,3,2017-02-28
27.9,7290725900003,7290107974646,מרידול מי פה נשימה רעננה 400 מ`ל,3,2017-02-28
7.9,7290725900003,7290107974820,מנה ממרח מטובל ספייסי 252גר`,1,2017-02-28
7.9,7290725900003,7290107974837,מנה ממרח מטובל שום 253גר`,1,2017-02-28
9.9,7290725900003,7290107976008,מנה שקדי מרק  מאסטר שף 400 גר`,1,2017-02-28
10.9,7290725900003,7290108070132,שקית 10 מודפס פרוזן(1X12X42),1,2017-02-28
10.9,7290725900003,7290108070194,שקית 10 מודפס מכוניות,1,2017-02-28
11.9,7290725900003,7290108070224,שקית 15 מודפס מיני מאוס,1,2017-02-28
11.9,7290725900003,7290108070316,שקית 50 פסטל,1,2017-02-28
10.9,7290725900003,7290108074932,שקית 10 מודפס מיניונים,2,2017-02-28
11.9,7290725900003,7290108075601,שקית 15 מודפס מיניונים,1,2017-02-28
15.9,7290725900003,7290108075632,שלישיית ביצי שוקולד-מיני מאוס בד`צ,3,2017-02-28
15.4,7290725900003,7290108075649,שלישיית ביצי שוקולד-מכוניות בד`צ,2,2017-02-28
15.4,7290725900003,7290108075656,שלישיית ביצי שוקולד - חלב ישראל - מטוסים,2,2017-02-28
14.9,7290725900003,7290108075694,שלישיית ביצי שוקולד-פרוזן בד`צ,1,2017-02-28
19.9,7290725900003,7290108200188,וניש גולד ג`ל 940 מ`ל ורוד,1,2017-02-28
31.15,7290725900003,7290108200201,וניש גולד אבקה 1.35 ק`ג ורוד,4,2017-02-28
31.15,7290725900003,7290108200218,וניש גולד אבקה 1.35 ק`ג לבן,4,2017-02-28
14.9,7290725900003,7290108200225,וניש גולד אבקה 470 גר` ורוד,4,2017-02-28
14.9,7290725900003,7290108200232,וניש גולד אבקה 470 גר` לבן,4,2017-02-28
19.9,7290725900003,7290108201024,קולון סטריפים 32 יח`,1,2017-02-28
40.56666666666666666666666667,7290725900003,7290108201031,קולון סטריפים 64 יח`,3,2017-02-28
23.9,7290725900003,7290108350128,סנו סושי 40 שקיות אשפה חזקות במיוחד,1,2017-02-28
24.9,7290725900003,7290108350135,נייר טואלט סנו סופט 30 גליל מהדורת חורף,3,2017-02-28
13.9,7290725900003,7290108350142,סנו סושי 270 שקיות רב שימושיות,1,2017-02-28
11.9,7290725900003,7290108350173,סנו מגבת אקו שמינייה,1,2017-02-28
7.975,7290725900003,7290108350180,סנו סופט מפיות מודפסות 100 יח`,4,2017-02-28
29.9,7290725900003,7290108350197,נייר טואלט סנו סופט 30 גליל מהדורת קיץ,1,2017-02-28
13.9,7290725900003,7290108350203,כריות קרצוף עם ספוג מקציף 6 יח`,3,2017-02-28
24.9,7290725900003,7290108350210,סנו סושי 30 שקיות אשפה XL,4,2017-02-28
24.9,7290725900003,7290108350258,נייר טואלט סנו סופט 12 גלילים פי3,2,2017-02-28
13.9,7290725900003,7290108350500,סנובון מוצק דאבל אקשן בניחוח תפוז,2,2017-02-28
9.9,7290725900003,7290108350517,סנו פיסגה באבלס+ג`ל בישום בניחוח ים,2,2017-02-28
20,7290725900003,7290108350524,סנו ארון פרש בניחוח לבנדר,1,2017-02-28
14.65,7290725900003,7290108350531,סנו ספארק נוזל לניקוי כלים עם משאבה קלאסי 1 ל`,4,2017-02-28
14.56666666666666666666666667,7290725900003,7290108350548,סנו ספארק נוזל לניקוי כלים עם משאבה לבנדר 1 ל`,3,2017-02-28
14.9,7290725900003,7290108350555,סנו ספארק נוזל לניקוי כלים עם משאבה שקד 1 ל`,3,2017-02-28
13.9,7290725900003,7290108350586,סנו ספארק נוזל לניקוי כלים בניחוח לימון רענן 1.5,3,2017-02-28
10.23333333333333333333333333,7290725900003,7290108350593,סנו פיסגה באבלס+ג`ל בישום בניחוח טבע,3,2017-02-28
10.4,7290725900003,7290108350609,סנו פיסגה באבלס+ג`ל בישום בניחוח הדרים,2,2017-02-28
15.15,7290725900003,7290108350616,מרכך כביסה מקסימה סופר מרוכז BLUE BLOSSOM,4,2017-02-28
15.15,7290725900003,7290108350623,מרכך כביסה מקסימה סופר מרוכז 1 ל` סופט סילק,4,2017-02-28
8.15,7290725900003,7290108350630,כיף אלסבון בוב ספוג לידיים 500 מ`ל,4,2017-02-28
21.9,7290725900003,7290108350647,כיף פיות קרם להתרת קשרים,1,2017-02-28
21.9,7290725900003,7290108350654,כיף פיות תרסיס להתרת קשרים,3,2017-02-28
19.9,7290725900003,7290108350715,פורטה פרי 750 מ`ל,1,2017-02-28
9.9,7290725900003,7290108350821,פרש הוםMORNING SUN,1,2017-02-28
12.23333333333333333333333333,7290725900003,7290108350838,פרש הום EVENING GLOW,3,2017-02-28
13.9,7290725900003,7290108350845,סנובון שלישייה מוצק בניחוח אורנים,4,2017-02-28
13.9,7290725900003,7290108350852,סנובון שלישייה מוצק בניחוח פרחים ורודים,2,2017-02-28
13.9,7290725900003,7290108350869,סנובון שלישייה מוצק בניחוח לימון מרענן,1,2017-02-28
19.9,7290725900003,7290108351071,פורטה פלוס ג`ל מרוכז 500 מ`ל,4,2017-02-28
29.9,7290725900003,7290108351088,סנו פרש הום-בושם לבית ספא מרגיע,2,2017-02-28
18.9,7290725900003,7290108351507,מרכך כביסה 4 ל`סופט סילק,1,2017-02-28
18.9,7290725900003,7290108351514,מרכך כביסה 4 ל`בלו,1,2017-02-28
39.9,7290725900003,7290108351521,סנו מקסימה ג`ל כביסה  מרוכז 5 ל` מאסק,1,2017-02-28
10.225,7290725900003,7290108352580,סנו סופט מגבוני אף מארז שלישייה,4,2017-02-28
29.9,7290725900003,7290108352597,סנו 400 מגבונים לחים לניקוי כללי בדלי,3,2017-02-28
8.9,7290725900003,7290108352603,סנו סופט מגבוני אף תלת שכבתיים בקופסא,1,2017-02-28
13.9,7290725900003,7290108352689,כריות קרצוף ללכלוך קשה 9 יח`,4,2017-02-28
14.9,7290725900003,7290108352702,שלישיית מגבוני טואלט לחים סנו סופט,3,2017-02-28
17.9,7290725900003,7290108352719,סנו סושי מטליות רב פעמיות לניקוי כללי,2,2017-02-28
9.9,7290725900003,7290108355000,שמפו מיניונים נקה 7 קידס,2,2017-02-28
9.9,7290725900003,7290108355017,מרכך מיניונים נקה 7 קידס,1,2017-02-28
9.9,7290725900003,7290108355024,שמפו+מרכך מיניונים נקה 7קידס,2,2017-02-28
9.9,7290725900003,7290108355031,אל סבון מיניונים נקה 7 קידס,2,2017-02-28
9.9,7290725900003,7290108500271,פטריות חתוכות 3יח* 290 גרם,2,2017-02-28
9.9,7290725900003,7290108500820,חמאה ללא תוספת מלח 250גר מהדרין,1,2017-02-28
45.9,7290725900003,7290108620979,רזרב קברנה סוביניון,1,2017-02-28
45.9,7290725900003,7290108620986,רזרב מרלו,1,2017-02-28
45.9,7290725900003,7290108620993,רזרב פטיט סירה,1,2017-02-28
14.9,7290725900003,7290108621006,מיץ ענבים טבעי אדום 1 ל` מופחת קלוריות,2,2017-02-28
33,7290725900003,7290108800197,מגשית פירות יבשים 800 גרם,3,2017-02-28
16.63333333333333333333333333,7290725900003,7290108800456,אגוז מלך מקולף 200 גרם,3,2017-02-28
29.9,7290725900003,7290108800470,אגוז פקאן טבעי 200 גרם,3,2017-02-28
15.96666666666666666666666667,7290725900003,7290108800722,קוקוס רצועות 200 גרם,3,2017-02-28
22.45,7290725900003,7290108800838,שקד מקולף טבעי 200 גרם,4,2017-02-28
29.9,7290725900003,7290108800869,צנובר 150 גרם,2,2017-02-28
25,7290725900003,7290108800883,פיסטוק מקולף טבעי  150 גרם,3,2017-02-28
25,7290725900003,7290108800890,קשיו טבעי  200 גרם,3,2017-02-28
15.725,7290725900003,7290108800913,חמוציות ללא תוספת סוכר  200 גרם,4,2017-02-28
22,7290725900003,7290108800951,מגשית אגוזים טבעיים 220 גרם,2,2017-02-28
15,7290725900003,7290108800968,מגשית פירות יבשים 300 גרם,3,2017-02-28
29.9,7290725900003,7290108800975,מגשית פירות יבשים 600 גרם,1,2017-02-28
20,7290725900003,7290108800982,תאנים מס 3 350 גרם,3,2017-02-28
16.45,7290725900003,7290108800999,שזיף ללא גרעינים 300 גרם,4,2017-02-28
15,7290725900003,7290108801002,משמש מיובש 300 גרם,3,2017-02-28
15.96666666666666666666666667,7290725900003,7290108801019,צימוק בהיר בד`צ 300 גרם,3,2017-02-28
10,7290725900003,7290108801026,חמוציות חתוכות מסוכרות 250 גרם,3,2017-02-28
10,7290725900003,7290108801033,אננס טבעות מסוכר 250 גרם,2,2017-02-28
22.9,7290725900003,7290108801057,אננס טבעי  150 גרם,3,2017-02-28
15,7290725900003,7290108801071,דלעת קלופה  300 גרם,3,2017-02-28
21.225,7290725900003,7290108801088,אגוז ברזיל  200 גרם,4,2017-02-28
25.475,7290725900003,7290108801095,אגוז לוז  250 גרם,4,2017-02-28
25,7290725900003,7290108801101,שקדים מולבנים פרוסים  300 גרם,1,2017-02-28
25,7290725900003,7290108801118,שקדים מולבנים גפרורים  250 גרם,1,2017-02-28
29.9,7290725900003,7290108801125,פקאן מסוכר 200 גרם,2,2017-02-28
10,7290725900003,7290108801132,גרעיני מחמניה קלופים  280 גרם,3,2017-02-28
18.4,7290725900003,729010925232,סוד בריליאנט נוזל רצפות ירוק מרוכז 1.250 ליטר,2,2017-02-28
17.9,7290725900003,729010925249,סוד בריליאנט נוזל לפרקט 1.250 ליטר,2,2017-02-28
16.9,7290725900003,729010932400,סוכריות ג`לי ברכות כשל`פ 540 גר`,2,2017-02-28
35.4,7290725900003,7290109350363,טבעות קציצות קינואה עם ברוקולי 560גר,2,2017-02-28
18.15,7290725900003,7290109350424,הבית מארז זוג עוגות שיש 400*2,4,2017-02-28
3.4,7290725900003,7290109350455,בייגלה אסם עיגולים מלח  60גר,2,2017-02-28
11.5,7290725900003,7290109350738,קמח שמרים 650 גר`,2,2017-02-28
22,7290725900003,7290109350851,מטרנה גם וגם דייסה וניל פרו 300 גר`,3,2017-02-28
14.8,7290725900003,7290109351025,חומוסטחינה  צבר 400 גרם,3,2017-02-28
11.63333333333333333333333333,7290725900003,7290109351568,קריספי פלחי תפו`א אפוי 150גר`,3,2017-02-28
14.825,7290725900003,7290109351643,צבר חומוסיבוב ברוטב שום 400 גר`,4,2017-02-28
22.9,7290725900003,7290109351742,שקדי מרק אסם 1 קג,1,2017-02-28
14.9,7290725900003,7290109351766,קוסקוס אמיתי 1 ק`ג,3,2017-02-28
11.9,7290725900003,7290109351780,פתיתים אפויים אורז 1.2 ק`ג,3,2017-02-28
11.9,7290725900003,7290109351803,פתיתים אפויים קוסקוס 1.2 ק`ג,2,2017-02-28
9.9,7290725900003,7290109351827,ספגטי 1.2 ק`ג,3,2017-02-28
9.65,7290725900003,7290109351841,פסטה מסולסלים 1.2 ק`ג,4,2017-02-28
11.9,7290725900003,7290109351865,אטריות דקיקות 1 ק`ג,4,2017-02-28
11.9,7290725900003,7290109352077,בייגלה שטוחים מלח  600 גר`,4,2017-02-28
11.9,7290725900003,7290109352091,בייגלה אסם שמיניות 700 גר`,4,2017-02-28
14.9,7290725900003,7290109352626,חומוסטחינה צבר עם קונפי שום 400גר`,2,2017-02-28
16.9,7290725900003,7290109352893,ירקות קלויים על האש רפי 400גר`,3,2017-02-28
39.9,7290725900003,7290109352985,טבעול שניצל תירס 1.5 ק`ג,1,2017-02-28
7.1,7290725900003,7290109353272,פרפקטו ספגטי עתיר בסיבים 500 גרם,3,2017-02-28
7.2,7290725900003,7290109353494,פרפקטו פארפאלה 500 גרם,2,2017-02-28
7.1,7290725900003,7290109353517,פרפקטו אטריות פפרדלה 500 גרם,3,2017-02-28
7.05,7290725900003,7290109353753,פרפקטו ספירלי טריו 500 גרם,4,2017-02-28
11.8,7290725900003,7290109354033,מרק נמס טעם עוף ושקדי מרק 3*24 גר`,4,2017-02-28
11.8,7290725900003,7290109354071,מרק נמס ירקות ושקדי מרק 3*24 גר`,4,2017-02-28
3.166666666666666666666666667,7290725900003,7290109354613,במבה פורים 60 גר` כל`פ,3,2017-02-28
12,7290725900003,7290109354842,סלטי צבר חומוס עם בצל 400 גר`,4,2017-02-28
12,7290725900003,7290109354866,סלט חומוס עם שיפקה 400גר,4,2017-02-28
10.15,7290725900003,7290109354972,פתי בר ללא גלוטן קלאסי 200 גר`,4,2017-02-28
10.15,7290725900003,7290109354996,פתי בר ללא גלוטן שוקו 200 גר`,4,2017-02-28
35.9,7290725900003,7290109355665,טבעול שניצל צמחי מרכיבים ביתיים 750 גר`,4,2017-02-28
11.65,7290725900003,7290109357966,חומץ טבעי 2 ליטר עסיס 5%,4,2017-02-28
16.9,7290725900003,7290109357973,מיץ לימון 2 ליטר עסיס 5%,4,2017-02-28
11.9,7290725900003,7290109358093,אסם פירורית זהב 800 גר`,3,2017-02-28
19.9,7290725900003,7290109920146,דורגול מסיר אבנית 750 מ`ל,4,2017-02-28
11.9,7290725900003,7290110053185,שקית 15 מודפס פו הדב,1,2017-02-28
10.9,7290725900003,7290110053291,שקית 10 מודפסת מיקי,1,2017-02-28
26.8,7290725900003,72909171,גולף גולד,1,2017-02-28
5.9,7290725900003,7291044019179,סול אלקליין C41/5VLR6AA,1,2017-02-28
3.9,7290725900003,72917688,אגוזי מגדים 45 גרם,3,2017-02-28
3.9,7290725900003,72918104,חטיף טעמי מגדים 40 גרם,4,2017-02-28
2.75,7290725900003,72940754,מילקי מעדן חלב וניל עם קצפת %5 170מל,4,2017-02-28
2.75,7290725900003,72940761,מילקי שוקולד 170 מל,4,2017-02-28
3.275,7290725900003,72940952,מילקי קצפת 2p מעדן שוקולד %10 170 מ',4,2017-02-28
9.033333333333333333333333333,7290725900003,72940976,אחלה סלט כרוב אדום 250 גרם,3,2017-02-28
2.9,7290725900003,72941041,מיני מילקי שוקולד עם קצפת %6 90 מל  ,3,2017-02-28
3.125,7290725900003,72945308,שמרית קוביות שמרים לאפייה 50 גרם (בפיקוח),4,2017-02-28
11.9,7290725900003,7296014048203,טישו שישייה,1,2017-02-28
5.2,7290725900003,7296058000014,דגניות אורז שיבולים 100 גרם כשלפ,2,2017-02-28
5.1,7290725900003,7296058000021,דגניות אורז ותירס שיבולים 100 גרם   ,3,2017-02-28
5.2,7290725900003,7296058000038,דגניות אורז שיבולים 100 גרם         ,2,2017-02-28
5.2,7290725900003,7296058000045,דגניות אורז שיבולים 100 גרם,2,2017-02-28
5.5,7290725900003,7296058000052,דגניות אורז שיבולים 100 גרם         ,1,2017-02-28
6.6,7290725900003,7296058000304,פריכיות תפוח וקינמון 40 גר`,4,2017-02-28
6.7,7290725900003,7296058000311,פריכיות זעתר ושמן זית 40 גר` כשלפ,4,2017-02-28
6.9,7290725900003,7296058000366,פירכיות אורז בקופסא ללא מלח,1,2017-02-28
7.566666666666666666666666667,7290725900003,7296058000373,פריכיות דקות מאורז מלא 100 גרם כשלפ,3,2017-02-28
2.2,7290725900003,72961209,שמנת חמוצה שמנית %15 200 מ``ל גביע,4,2017-02-28
1.5125,7290725900003,72961216,אשד אשל מהדרין 200 מ``ל,4,2017-02-28
1.325,7290725900003,72961223,גילה מהדרין %3 200 מ``ל גביע,4,2017-02-28
3.275,7290725900003,72961506,פרילי תות %1.5 125 מל גביע,4,2017-02-28
